pessoas;mortos;feridos_leves;feridos_graves;ilesos;feridos;freq;share_tracado_via_tipo_1;share_is_night;share_is_weekend;share_is_single_lane
3784;188;917;526;1852;1443;1655;0.674320241691843;0.418731117824773;0.502719033232629;0.954078549848943
3294;30;800;278;2079;1078;1654;0.626360338573156;0.354897218863362;0.464328899637243;0.00785973397823458
3376;89;924;222;2028;1146;1650;0.776969696969697;0.386666666666667;0.46969696969697;0.11030303030303
3382;119;615;226;2212;841;1646;0.8681652490887;0.473268529769137;0.480558930741191;0.0808019441069259
2854;58;592;140;1950;732;1637;0.718998167379353;0.508246792913867;0.444105070250458;0.0739156994502138
4180;54;717;248;2997;965;1635;0.788379204892966;0.415290519877676;0.429357798165138;0.0397553516819572
4353;55;1218;477;2404;1695;1632;0.791666666666667;0.419730392156863;0.516544117647059;0.571691176470588
3742;117;1011;296;2203;1307;1629;0.670349907918969;0.414978514426028;0.497851442602824;0.973603437691835
3324;70;957;242;1863;1199;1623;0.871842267406038;0.55452865064695;0.543438077634011;0.349353049907579
3313;79;891;284;1918;1175;1590;0.741509433962264;0.384276729559748;0.507547169811321;0.0119496855345912
3386;116;932;360;1906;1292;1582;0.439949431099874;0.36283185840708;0.491150442477876;0.95322376738306
3240;87;820;587;1475;1407;1579;0.853071564281191;0.52248258391387;0.539582013932869;0.732108929702343
3769;79;1366;426;1700;1792;1564;0.831841432225064;0.407928388746803;0.48849104859335;0.763427109974425
3327;89;912;292;1886;1204;1564;0.755754475703325;0.436700767263427;0.494884910485934;0.0255754475703325
2918;104;746;308;1658;1054;1559;0.40410519563823;0.405388069275176;0.474663245670302;0.895445798588839
3570;59;806;266;2263;1072;1558;0.846598202824134;0.394736842105263;0.456354300385109;0.34403080872914
3738;74;854;295;2344;1149;1551;0.673114119922631;0.36428110896196;0.527401676337847;0.849129593810445
3436;106;648;438;2095;1086;1540;0.572077922077922;0.365584415584416;0.464285714285714;0.859090909090909
3600;103;863;360;2152;1223;1536;0.810546875;0.467447916666667;0.46875;0.960286458333333
3090;77;549;227;2047;776;1532;0.767624020887728;0.369451697127937;0.419060052219321;0.440600522193212
3554;120;965;316;2032;1281;1531;0.587851077726976;0.395819725669497;0.501632919660353;0.995427824951012
3669;103;787;328;2298;1115;1530;0.68562091503268;0.393464052287582;0.494117647058824;0.986928104575163
2802;25;681;149;1852;830;1524;0.860236220472441;0.465223097112861;0.522309711286089;0.133858267716535
3143;77;906;331;1771;1237;1520;0.294736842105263;0.325657894736842;0.506578947368421;0.996052631578947
3376;151;1004;317;1835;1321;1509;0.597084161696488;0.34857521537442;0.467859509609013;0.998674618952949
3628;63;612;224;2624;836;1508;0.848143236074271;0.439655172413793;0.478116710875332;0.777851458885942
2866;32;741;181;1851;922;1492;0.767426273458445;0.411528150134048;0.490616621983914;0.148793565683646
3229;69;582;222;2138;804;1484;0.775606469002695;0.314690026954178;0.431266846361186;0.122641509433962
3286;58;794;312;2038;1106;1483;0.731625084288604;0.45515846257586;0.495616992582603;0.887390424814565
3341;132;801;331;1924;1132;1481;0.715057393652937;0.453072248480756;0.542201215395003;0.830519918973666
2951;69;626;209;1986;835;1469;0.534377127297481;0.39074200136147;0.460857726344452;0.36283185840708
2689;72;940;204;1392;1144;1457;0.789979409746054;0.417295813315031;0.492107069320522;0.282086479066575
3192;98;905;409;1529;1314;1451;0.870434183321847;0.392143349414197;0.481736733287388;0.928325292901447
3102;115;815;596;1447;1411;1447;0.508638562543193;0.361437456807187;0.498272287491361;0.907394609536973
3201;136;851;321;1789;1172;1441;0.753643303261624;0.431644691186676;0.478140180430257;0.635669673837613
2798;73;623;293;1741;916;1438;0.801112656467316;0.388734353268428;0.438108484005563;0.474965229485396
3246;102;688;243;2113;931;1437;0.72651356993737;0.377174669450244;0.485734168406402;0.95615866388309
3101;95;783;286;1837;1069;1435;0.651567944250871;0.423693379790941;0.47595818815331;0.979094076655052
3609;152;411;373;2509;784;1433;0.931612002791347;0.267271458478716;0.494068387997209;0.898115840893231
2890;62;930;366;1489;1296;1408;0.182528409090909;0.287642045454545;0.477272727272727;0.990767045454545
3028;102;915;205;1717;1120;1407;0.605543710021322;0.350390902629709;0.488272921108742;0.934612651030561
3061;137;676;267;1910;943;1401;0.772305496074233;0.418986438258387;0.455389007851535;0.961456102783726
3039;171;940;435;1450;1375;1400;0.477857142857143;0.408571428571429;0.452857142857143;0.995714285714286
3225;47;642;180;2296;822;1399;0.686204431736955;0.380986418870622;0.431022158684775;0.887062187276626
2983;183;901;324;1481;1225;1399;0.719085060757684;0.376697641172266;0.471765546819157;0.996426018584703
2625;57;588;133;1764;721;1395;0.675268817204301;0.410035842293907;0.465949820788531;0.2415770609319
3110;93;625;258;1940;883;1394;0.771879483500717;0.347202295552367;0.46700143472023;0.693687230989957
3450;124;661;546;1973;1207;1390;0.439568345323741;0.389928057553957;0.489928057553957;0.997122302158273
3246;105;1039;489;1435;1528;1386;0.817460317460317;0.429292929292929;0.452380952380952;0.982683982683983
2624;54;679;251;1582;930;1385;0.727075812274368;0.387003610108303;0.493140794223827;0.454873646209386
2945;73;689;266;1733;955;1385;0.779783393501805;0.368953068592058;0.48158844765343;0.301083032490975
3521;105;747;342;2211;1089;1381;0.694424330195511;0.361332367849385;0.477190441708907;0.948587979724837
2705;45;628;140;1789;768;1375;0.771636363636364;0.451636363636364;0.530181818181818;0.0589090909090909
2575;71;682;209;1552;891;1372;0.420553935860058;0.389941690962099;0.471574344023324;0.990524781341108
2834;86;762;461;1383;1223;1371;0.490153172866521;0.418672501823487;0.533916849015317;0.960612691466083
2923;88;639;361;1692;1000;1370;0.467153284671533;0.346715328467153;0.52992700729927;0.939416058394161
3064;147;644;302;1849;946;1364;0.683284457478006;0.379765395894428;0.450146627565982;0.92741935483871
2637;83;796;219;1517;1015;1357;0.275607958732498;0.280766396462786;0.464996315401621;0.973470891672808
2853;49;755;162;1805;917;1353;0.70140428677014;0.438285291943829;0.484109386548411;0.703621581670362
3197;77;778;271;1928;1049;1351;0.767579570688379;0.378238341968912;0.471502590673575;0.993338267949667
3165;181;704;387;1731;1091;1346;0.823922734026746;0.446508172362556;0.457652303120357;0.959881129271917
2530;66;742;260;1418;1002;1335;0.223220973782772;0.284644194756554;0.528089887640449;0.97752808988764
2607;81;433;174;1873;607;1314;0.684931506849315;0.343226788432268;0.444444444444444;0.993911719939117
2604;50;602;259;1610;861;1312;0.800304878048781;0.397103658536585;0.519817073170732;0.122713414634146
2834;103;852;263;1522;1115;1306;0.596477794793262;0.411944869831547;0.489280245022971;0.932618683001531
2109;20;530;136;1354;666;1305;0.227586206896552;0.343295019157088;0.452107279693487;0.0229885057471264
2785;36;716;326;1623;1042;1296;0.695987654320988;0.446759259259259;0.481481481481482;0.992283950617284
2458;94;609;284;1354;893;1295;0.711969111969112;0.389189189189189;0.458687258687259;0.283397683397683
2825;132;765;322;1455;1087;1295;0.780694980694981;0.453281853281853;0.508880308880309;0.993822393822394
2905;62;787;277;1709;1064;1284;0.799844236760125;0.389408099688474;0.486760124610592;0.967289719626168
2548;55;593;195;1510;788;1271;0.682140047206924;0.32258064516129;0.461841070023603;0.0786782061369001
4031;79;832;272;2619;1104;1270;0.869291338582677;0.269291338582677;0.611811023622047;0.919685039370079
2471;58;585;227;1453;812;1263;0.714964370546318;0.386381631037213;0.513064133016627;0.273950910530483
2560;81;579;243;1554;822;1255;0.431075697211155;0.333067729083665;0.451792828685259;0.985657370517928
2832;75;522;357;1841;879;1248;0.469551282051282;0.306089743589744;0.483974358974359;0.981570512820513
2753;113;934;213;1441;1147;1246;0.564205457463884;0.42776886035313;0.480738362760835;0.98876404494382
2288;37;456;103;1662;559;1245;0.236144578313253;0.371887550200803;0.492369477911647;0.0843373493975904
2792;124;784;363;1455;1147;1242;0.677938808373591;0.400161030595813;0.502415458937198;0.950080515297907
2480;123;625;271;1377;896;1224;0.396241830065359;0.406862745098039;0.456699346405229;0.991013071895425
2345;63;681;200;1350;881;1224;0.40359477124183;0.406045751633987;0.48937908496732;0.992647058823529
2789;78;460;291;1806;751;1222;0.583469721767594;0.333060556464812;0.492635024549918;0.900163666121113
2882;84;653;346;1670;999;1214;0.912685337726524;0.372322899505766;0.497528830313015;0.886326194398682
3134;110;680;427;1860;1107;1208;0.85430463576159;0.367549668874172;0.502483443708609;0.927980132450331
2769;71;597;244;1698;841;1207;0.602319801159901;0.362054681027341;0.424192212096106;0.964374482187241
2289;70;816;251;1103;1067;1201;0.214820982514571;0.383014154870941;0.512073272273106;0.993338884263114
2204;52;738;140;1203;878;1199;0.620517097581318;0.431192660550459;0.494578815679733;0.0091743119266055
2730;32;666;190;1732;856;1196;0.529264214046823;0.40133779264214;0.433110367892977;0.921404682274247
2191;60;586;193;1287;779;1194;0.440536013400335;0.403685092127303;0.474874371859297;0.981574539363484
3441;29;321;100;2922;421;1185;0.842194092827004;0.231223628691983;0.534177215189873;0.978902953586498
2479;46;721;183;1455;904;1184;0.736486486486487;0.467905405405405;0.458614864864865;0.0101351351351351
2730;92;824;171;1525;995;1182;0.658206429780034;0.361252115059222;0.479695431472081;0.967851099830795
2575;43;619;322;1475;941;1180;0.661864406779661;0.35;0.527118644067797;0.911016949152542
2457;49;553;165;1609;718;1176;0.714285714285714;0.379251700680272;0.435374149659864;0.483843537414966
2019;51;459;158;1305;617;1174;0.46252129471891;0.410562180579216;0.474446337308348;0.974446337308347
2179;43;573;224;1202;797;1173;0.734867860187553;0.364876385336743;0.47229326513214;0.161125319693095
2109;52;516;146;1317;662;1173;0.824381926683717;0.514066496163683;0.497016197783461;0.136402387041773
2193;71;438;153;1496;591;1173;0.907075873827792;0.406649616368286;0.447570332480818;0.888320545609548
2423;63;662;256;1356;918;1172;0.796928327645051;0.416382252559727;0.528156996587031;0.307167235494881
2582;57;597;219;1630;816;1171;0.523484201537148;0.403074295473954;0.525192143467122;0.963279248505551
3040;110;795;304;1728;1099;1169;0.833190761334474;0.390932420872541;0.501283147989735;0.971770744225834
2564;56;677;169;1584;846;1166;0.644082332761578;0.409948542024014;0.513722126929674;0.98885077186964
2759;38;693;218;1763;911;1159;0.719585849870578;0.422778257118205;0.471958584987058;0.993097497842968
2444;40;462;136;1749;598;1158;0.690846286701209;0.383419689119171;0.441278065630397;0.189982728842832
2245;43;584;173;1390;757;1153;0.549869904596704;0.353859496964441;0.449262792714657;0.111882046834345
2712;35;391;91;2105;482;1152;0.814236111111111;0.252604166666667;0.527777777777778;0.950520833333333
2703;52;508;144;1962;652;1150;0.560869565217391;0.402608695652174;0.480869565217391;0.964347826086957
2881;84;555;245;1831;800;1150;0.784347826086957;0.379130434782609;0.459130434782609;0.962608695652174
2474;103;586;263;1353;849;1144;0.743881118881119;0.380244755244755;0.461538461538462;0.168706293706294
2188;46;680;204;1186;884;1142;0.728546409807356;0.42907180385289;0.466725043782837;0.352014010507881
2602;90;763;252;1451;1015;1141;0.632778264680105;0.432077125328659;0.489921121822962;0.988606485539001
2448;120;303;261;1620;564;1139;0.892010535557507;0.313432835820896;0.432835820895522;0.950834064969271
2684;105;593;317;1563;910;1137;0.783641160949868;0.481090589270009;0.485488126649077;0.992963940193492
2698;37;725;274;1590;999;1134;0.738977072310406;0.414462081128748;0.450617283950617;0.933862433862434
2361;94;403;146;1625;549;1130;0.852212389380531;0.376991150442478;0.468141592920354;0.965486725663717
2629;104;515;438;1364;953;1124;0.878113879003559;0.427046263345196;0.46797153024911;0.409252669039146
2237;70;564;220;1319;784;1124;0.547153024911032;0.420818505338078;0.484875444839858;0.984875444839858
2012;30;533;97;1311;630;1116;0.986559139784946;0.409498207885305;0.49910394265233;0.0224014336917563
2594;30;482;100;1844;582;1110;0.87027027027027;0.273873873873874;0.381081081081081;0.0477477477477478
2536;13;249;28;2080;277;1110;0.981081081081081;0.442342342342342;0.430630630630631;0.0963963963963964
2593;77;611;259;1566;870;1103;0.724388032638259;0.400725294650952;0.492293744333636;0.970988213961922
2648;125;468;294;1587;762;1103;0.843155031731641;0.360834088848595;0.504079782411605;0.947416137805984
2897;69;480;285;1922;765;1100;0.801818181818182;0.346363636363636;0.48;0.93
2584;66;529;283;1654;812;1094;0.420475319926874;0.30164533820841;0.514625228519196;0.970749542961609
2385;82;570;189;1462;759;1092;0.876373626373626;0.478021978021978;0.476190476190476;0.858058608058608
2134;76;597;235;1202;832;1092;0.248168498168498;0.302197802197802;0.454212454212454;0.998168498168498
2375;42;499;181;1574;680;1090;0.580733944954129;0.306422018348624;0.447706422018349;0.912844036697248
2293;74;644;192;1337;836;1082;0.594269870609982;0.374306839186691;0.44731977818854;0.990757855822551
2582;70;654;276;1528;930;1082;0.767097966728281;0.487985212569316;0.492606284658041;0.959334565619224
2117;38;490;168;1361;658;1080;0.652777777777778;0.424074074074074;0.549074074074074;0.0407407407407407
2403;119;690;266;1249;956;1077;0.727019498607242;0.474466109563603;0.495821727019499;0.960074280408542
2254;20;611;163;1342;774;1067;0.736644798500469;0.423617619493908;0.477975632614808;0.600749765698219
2516;98;599;391;1257;990;1066;0.781425891181989;0.421200750469043;0.474671669793621;0.922138836772983
2363;86;654;256;1329;910;1063;0.540921919096896;0.364063969896519;0.486359360301035;0.987770460959548
2293;56;443;221;1529;664;1062;0.803201506591337;0.338983050847458;0.469868173258004;0.932203389830508
2414;35;627;278;1345;905;1056;0.754734848484849;0.420454545454546;0.478219696969697;0.738636363636364
2380;62;551;193;1485;744;1054;0.793168880455408;0.490512333965844;0.499051233396584;0.94022770398482
2329;89;613;263;1244;876;1053;0.623931623931624;0.401709401709402;0.502374169040836;0.962013295346629
2493;102;486;255;1479;741;1052;0.938212927756654;0.433460076045627;0.487642585551331;0.845057034220532
2493;134;553;244;1472;797;1046;0.364244741873805;0.369024856596558;0.495219885277247;0.959847036328872
2132;25;575;167;1276;742;1041;0.439961575408261;0.379442843419789;0.566762728146014;0.776176753121998
2260;63;652;245;1210;897;1037;0.749276759884282;0.442622950819672;0.499517839922854;0.924783027965285
2342;69;456;161;1534;617;1037;0.812921890067502;0.364513018322083;0.457087753134041;0.603664416586307
2044;54;425;186;1307;611;1036;0.780888030888031;0.452702702702703;0.45945945945946;0.983590733590734
2096;51;642;209;1142;851;1028;0.728599221789883;0.398832684824903;0.509727626459144;0.339494163424125
2179;79;519;269;1247;788;1027;0.755598831548199;0.432327166504382;0.456669912366115;0.783836416747809
2123;50;502;170;1317;672;1026;0.718323586744639;0.440545808966862;0.46588693957115;0.990253411306043
2718;125;452;185;1855;637;1023;0.704789833822092;0.379276637341154;0.486803519061584;0.941348973607038
2002;45;367;105;1456;472;1021;0.809010773751224;0.29382957884427;0.444662095984329;0.991185112634672
2439;116;661;263;1326;924;1017;0.897738446411013;0.368731563421829;0.501474926253687;0.987217305801377
2240;46;561;154;1424;715;1015;0.412807881773399;0.344827586206897;0.43448275862069;0.975369458128079
2014;93;497;186;1169;683;1008;0.481150793650794;0.353174603174603;0.456349206349206;0.95734126984127
1794;20;311;68;1344;379;1007;0.550148957298908;0.478649453823237;0.459781529294935;0.0297914597815293
2311;103;639;268;1253;907;1005;0.850746268656716;0.385074626865672;0.46865671641791;0.969154228855721
2592;66;616;269;1563;885;1004;0.871513944223108;0.343625498007968;0.538844621513944;0.895418326693227
2017;33;580;116;1249;696;1004;0.321713147410359;0.327689243027888;0.50398406374502;0.999003984063745
2032;53;435;197;1229;632;1004;0.76394422310757;0.343625498007968;0.48406374501992;0.0408366533864542
2404;84;596;258;1391;854;1003;0.805583250249252;0.356929212362911;0.487537387836491;0.996011964107677
2304;113;560;367;1110;927;999;0.51951951951952;0.431431431431431;0.522522522522523;0.974974974974975
1958;38;256;62;1513;318;998;0.874749498997996;0.392785571142285;0.443887775551102;0.137274549098196
2307;45;571;181;1425;752;995;0.927638190954774;0.495477386934673;0.493467336683417;0.0201005025125628
1894;22;487;69;1247;556;994;0.780684104627767;0.432595573440644;0.459758551307847;0.862173038229376
1868;41;423;146;1212;569;989;0.561172901921132;0.385237613751264;0.450960566228514;0.358948432760364
2024;52;362;89;1488;451;987;0.716312056737589;0.319148936170213;0.433637284701114;0.753799392097264
